Class ID,Course Code,Status,Capacity,Count,Course Title,Section,Faculty,Type,Day,Start Time,End Time,Room,Department
01799,,Open,40,20,PRINCIPLES OF ACCOUNTING [MBA] [A],A,-,Theory,Tuesday,6:30 PM,9:30 PM,1108,FACULTY OF BUSINESS ADMINISTRATION
01800,,Reserved,40,0,PRINCIPLES OF ACCOUNTING [MBA] [B],B,-,Theory,Monday,6:30 PM,9:30 PM,1108,FACULTY OF BUSINESS ADMINISTRATION
01801,,Open,40,40,RESEARCH METHODOLOGY [MBA] [A],A,-,Theory,Sunday,6:30 PM,9:30 PM,1108,FACULTY OF BUSINESS ADMINISTRATION
01802,,Reserved,40,0,RESEARCH METHODOLOGY [MBA] [B],B,-,Theory,Wednesday,6:30 PM,9:30 PM,1108,FACULTY OF BUSINESS ADMINISTRATION
01803,,Open,40,6,STRATEGIC MANAGEMENT [MBA] [A],A,-,Theory,Sunday,6:30 PM,9:30 PM,1109,FACULTY OF BUSINESS ADMINISTRATION
01804,,Open,40,6,STRATEGIC MANAGEMENT [MBA] [B],B,-,Theory,Tuesday,6:30 PM,9:30 PM,1109,FACULTY OF BUSINESS ADMINISTRATION
01805,,Open,40,5,STRATEGIC MANAGEMENT ACCOUNTING [MBA] [A],A,-,Theory,Tuesday,6:30 PM,9:30 PM,1109,FACULTY OF BUSINESS ADMINISTRATION
01806,,Open,40,5,COST ACCOUNTING [MBA] [A],A,-,Theory,Wednesday,6:30 PM,9:30 PM,1109,FACULTY OF BUSINESS ADMINISTRATION
01807,,Reserved,40,0,FINANCIAL REPORTING [MBA] [A],A,-,Theory,Sunday,6:30 PM,9:30 PM,1110,FACULTY OF BUSINESS ADMINISTRATION
01808,,Open,40,5,BANK MANAGEMENT [MBA] [A],A,-,Theory,Wednesday,6:30 PM,9:30 PM,1105,FACULTY OF BUSINESS ADMINISTRATION
01809,,Open,40,4,CONFLICT MANAGEMENT [MBA] [A],A,-,Theory,Sunday,6:30 PM,9:30 PM,1111,FACULTY OF BUSINESS ADMINISTRATION
01810,,Open,40,11,HUMAN RESOURCE INFORMATION SYSTEM [MBA] [A],A,-,Theory,Monday,6:30 PM,9:30 PM,1111,FACULTY OF BUSINESS ADMINISTRATION
01811,,Open,40,24,TRAINING AND DEVELOPMENT [MBA] [A],A,-,Theory,Tuesday,6:30 PM,9:30 PM,1111,FACULTY OF BUSINESS ADMINISTRATION
01812,,Reserved,40,0,OCCUPATIONAL HEALTH AND SAFETY MANAGEMENT [MBA] [A],A,-,Theory,Wednesday,6:30 PM,9:30 PM,1111,FACULTY OF BUSINESS ADMINISTRATION
01813,,Open,40,9,ADVANCED PROJECT MANAGEMENT [MBA] [A],A,-,Theory,Monday,6:30 PM,9:30 PM,1110,FACULTY OF BUSINESS ADMINISTRATION
01814,,Reserved,40,0,MANAGERIAL DECISION MODELS [MBA] [A],A,-,Theory,Tuesday,6:30 PM,9:30 PM,1110,FACULTY OF BUSINESS ADMINISTRATION
01815,,Reserved,40,0,BUYER BEHAVIOUR [MBA] [A],A,-,Theory,Sunday,6:30 PM,9:30 PM,1112,FACULTY OF BUSINESS ADMINISTRATION
01816,,Open,40,16,STRATEGIC MARKETING [MBA] [A],A,-,Theory,Monday,6:30 PM,9:30 PM,1112,FACULTY OF BUSINESS ADMINISTRATION
01817,,Open,40,14,INTEGRATED MARKETING COMMUNICATION [MBA] [A],A,-,Theory,Wednesday,6:30 PM,9:30 PM,1112,FACULTY OF BUSINESS ADMINISTRATION
01818,,Reserved,40,0,DISTRIBUTION MANAGEMENT & RETAIL MARKETING [MBA] [A],A,-,Theory,Tuesday,6:30 PM,9:30 PM,1112,FACULTY OF BUSINESS ADMINISTRATION
01819,,Open,40,12,SYSTEM ANALYSIS AND DESIGN [MBA] [A],A,-,Theory,Wednesday,6:30 PM,9:30 PM,1113,FACULTY OF BUSINESS ADMINISTRATION
01820,,Open,40,7,NETWORK RESOURCE MANAGEMENT [MBA] [A],A,-,Theory,Monday,6:30 PM,9:30 PM,1113,FACULTY OF BUSINESS ADMINISTRATION
01821,,Reserved,40,0,INTERNATIONAL TOURISM AND TOURISTS [MBA] [A],A,-,Theory,Tuesday,6:30 PM,9:30 PM,1113,FACULTY OF BUSINESS ADMINISTRATION
01822,,Open,40,0,TOURIST CONSUMER BEHAVIOR & MARKETING [MBA] [A],A,-,Theory,Wednesday,6:30 PM,9:30 PM,1113,FACULTY OF BUSINESS ADMINISTRATION
01823,,Open,40,34,BUSINESS LAW & ETHICS [EMBA] [A],A,-,Theory,Friday,8:00 AM,10:00 AM,1101,FACULTY OF ARTS AND SOCIAL SCIENCES
01824,,Open,40,19,ANALYTICAL TECHNIQUES FOR DECISION MAKING [EMBA] [A],A,-,Theory,Friday,10:00 AM,1:00 PM,1102,FACULTY OF BUSINESS ADMINISTRATION
01825,,Open,40,33,ECONOMIC ANALYSIS FOR MANAGERS [EMBA] [A],A,-,Theory,Friday,8:00 AM,10:00 AM,1102,FACULTY OF ARTS AND SOCIAL SCIENCES
01826,,Open,40,34,LOGISTICS & OPERATIONS MANAGEMENT [EMBA] [A],A,-,Theory,Friday,2:30 PM,5:30 PM,1103,FACULTY OF BUSINESS ADMINISTRATION
01827,,Open,40,18,CORPORATE FINANCIAL STRATEGY [EMBA] [A],A,-,Theory,Friday,10:00 AM,1:00 PM,1103,FACULTY OF BUSINESS ADMINISTRATION
01828,,Open,40,14,STRATEGIC HUMAN RESOURCE MANAGEMENT [EMBA] [A],A,-,Theory,Friday,10:00 AM,1:00 PM,1103,FACULTY OF BUSINESS ADMINISTRATION
01829,,Open,40,1,CORPORATE ENTREPRENEURSHIP [EMBA] [A],A,-,Theory,Friday,2:30 PM,5:30 PM,1104,FACULTY OF BUSINESS ADMINISTRATION
01830,,Open,40,0,MARKETING STRATEGY & POLICY [EMBA] [A],A,-,Theory,Friday,5:30 PM,8:30 PM,1104,FACULTY OF BUSINESS ADMINISTRATION
01831,,Open,40,0,MIS & DECISION MAKING TECHNIQUE [EMBA] [A],A,-,Theory,Friday,5:30 PM,8:30 PM,1102,FACULTY OF BUSINESS ADMINISTRATION
01832,,Open,40,14,BUSINESS PROJECT [EMBA] [A],A,-,Theory,Friday,2:30 PM,5:30 PM,1105,FACULTY OF BUSINESS ADMINISTRATION
01833,,Open,40,17,GLOBAL BUSINESS STRATEGY [EMBA] [A],A,-,Theory,Friday,10:00 AM,1:00 PM,1104,FACULTY OF BUSINESS ADMINISTRATION
01834,,Cancel,40,1,ANALOG ELECTRONICS [A],A,-,Theory,Sunday,8:00 AM,9:30 AM,DS0502,FACULTY OF ENGINEERING
01834,,Cancel,40,1,ANALOG ELECTRONICS [A],A,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0502,FACULTY OF ENGINEERING
01835,,Cancel,40,0,ANALOG ELECTRONICS [B],B,-,Theory,Monday,8:00 AM,9:30 AM,DS0502,FACULTY OF ENGINEERING
01835,,Cancel,40,0,ANALOG ELECTRONICS [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,DS0502,FACULTY OF ENGINEERING
01836,,Open,40,32,ANALOG ELECTRONICS [C],C,-,Theory,Sunday,9:40 AM,11:10 AM,DS0502,FACULTY OF ENGINEERING
01836,,Open,40,32,ANALOG ELECTRONICS [C],C,-,Theory,Tuesday,9:40 AM,11:10 AM,DS0502,FACULTY OF ENGINEERING
01837,,Open,40,21,ANALOG ELECTRONICS [D],D,-,Theory,Monday,9:40 AM,11:10 AM,DS0502,FACULTY OF ENGINEERING
01837,,Open,40,21,ANALOG ELECTRONICS [D],D,-,Theory,Wednesday,9:40 AM,11:10 AM,DS0502,FACULTY OF ENGINEERING
01838,,Open,40,36,ANALOG ELECTRONICS [E],E,-,Theory,Sunday,11:20 AM,12:50 PM,DS0502,FACULTY OF ENGINEERING
01838,,Open,40,36,ANALOG ELECTRONICS [E],E,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0502,FACULTY OF ENGINEERING
01839,,Open,40,39,ANALOG ELECTRONICS [F],F,-,Theory,Monday,11:20 AM,12:50 PM,DS0502,FACULTY OF ENGINEERING
01839,,Open,40,39,ANALOG ELECTRONICS [F],F,-,Theory,Wednesday,11:20 AM,12:50 PM,DS0502,FACULTY OF ENGINEERING
01840,,Cancel,40,0,ANALOG ELECTRONICS [G],G,-,Theory,Sunday,1:00 PM,2:30 PM,DS0502,FACULTY OF ENGINEERING
01840,,Cancel,40,0,ANALOG ELECTRONICS [G],G,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0502,FACULTY OF ENGINEERING
01841,,Open,40,40,ANALOG ELECTRONICS [H],H,-,Theory,Monday,1:00 PM,2:30 PM,DS0502,FACULTY OF ENGINEERING
01841,,Open,40,40,ANALOG ELECTRONICS [H],H,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0502,FACULTY OF ENGINEERING
01842,,Open,40,0,ANALOG ELECTRONICS 2 [A],A,-,Theory,Sunday,8:00 AM,9:30 AM,5114,FACULTY OF ENGINEERING
01842,,Open,40,0,ANALOG ELECTRONICS 2 [A],A,-,Theory,Tuesday,8:00 AM,9:30 AM,5114,FACULTY OF ENGINEERING
01843,,Open,40,37,BASIC MECHANICAL ENGINEERING [A],A,-,Theory,Sunday,2:40 PM,4:10 PM,DS0502,FACULTY OF ENGINEERING
01843,,Open,40,37,BASIC MECHANICAL ENGINEERING [A],A,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0502,FACULTY OF ENGINEERING
01844,,Open,40,40,BASIC MECHANICAL ENGINEERING [B],B,-,Theory,Monday,2:40 PM,4:10 PM,DS0502,FACULTY OF ENGINEERING
01844,,Open,40,40,BASIC MECHANICAL ENGINEERING [B],B,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0502,FACULTY OF ENGINEERING
01845,,Open,40,37,BASIC MECHANICAL ENGINEERING [C],C,-,Theory,Sunday,8:00 AM,9:30 AM,DS0503,FACULTY OF ENGINEERING
01845,,Open,40,37,BASIC MECHANICAL ENGINEERING [C],C,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0503,FACULTY OF ENGINEERING
01846,,Open,40,39,BASIC MECHANICAL ENGINEERING [D],D,-,Theory,Monday,8:00 AM,9:30 AM,DS0503,FACULTY OF ENGINEERING
01846,,Open,40,39,BASIC MECHANICAL ENGINEERING [D],D,-,Theory,Wednesday,8:00 AM,9:30 AM,DS0503,FACULTY OF ENGINEERING
01847,,Open,40,40,DATA COMMUNICATION [A],A,-,Theory,Sunday,8:00 AM,10:00 AM,9301,FACULTY OF ENGINEERING
01847,,Open,40,40,DATA COMMUNICATION [A],A,-,Lab,Tuesday,8:00 AM,10:20 AM,DS0406,FACULTY OF ENGINEERING
01848,,Open,40,40,DATA COMMUNICATION [B],B,-,Theory,Monday,10:20 AM,12:20 PM,9301,FACULTY OF ENGINEERING
01848,,Open,40,40,DATA COMMUNICATION [B],B,-,Lab,Wednesday,10:20 AM,12:40 PM,DS0406,FACULTY OF ENGINEERING
01849,,Open,40,40,DATA COMMUNICATION [C],C,-,Theory,Tuesday,12:40 PM,2:40 PM,9301,FACULTY OF ENGINEERING
01849,,Open,40,40,DATA COMMUNICATION [C],C,-,Lab,Sunday,12:40 PM,3:00 PM,DS0406,FACULTY OF ENGINEERING
01850,,Open,40,40,DATA COMMUNICATION [D],D,-,Theory,Wednesday,3:00 PM,5:00 PM,9301,FACULTY OF ENGINEERING
01850,,Open,40,40,DATA COMMUNICATION [D],D,-,Lab,Monday,3:00 PM,5:20 PM,DS0406,FACULTY OF ENGINEERING
01851,,Open,40,40,DATA COMMUNICATION [E],E,-,Theory,Sunday,10:20 AM,12:20 PM,9301,FACULTY OF ENGINEERING
01851,,Open,40,40,DATA COMMUNICATION [E],E,-,Lab,Tuesday,10:20 AM,12:40 PM,DS0406,FACULTY OF ENGINEERING
01852,,Open,40,40,DATA COMMUNICATION [F],F,-,Theory,Monday,12:40 PM,2:40 PM,9301,FACULTY OF ENGINEERING
01852,,Open,40,40,DATA COMMUNICATION [F],F,-,Lab,Wednesday,12:40 PM,3:00 PM,DS0406,FACULTY OF ENGINEERING
01853,,Open,40,40,DATA COMMUNICATION [G],G,-,Theory,Tuesday,3:00 PM,5:00 PM,9301,FACULTY OF ENGINEERING
01853,,Open,40,40,DATA COMMUNICATION [G],G,-,Lab,Sunday,3:00 PM,5:20 PM,DS0406,FACULTY OF ENGINEERING
01854,,Open,40,40,DATA COMMUNICATION [H],H,-,Theory,Wednesday,8:00 AM,10:00 AM,9301,FACULTY OF ENGINEERING
01854,,Open,40,40,DATA COMMUNICATION [H],H,-,Lab,Monday,8:00 AM,10:20 AM,DS0406,FACULTY OF ENGINEERING
01855,,Open,40,40,DATA COMMUNICATION [I],I,-,Theory,Sunday,3:00 PM,5:00 PM,9305,FACULTY OF ENGINEERING
01855,,Open,40,40,DATA COMMUNICATION [I],I,-,Lab,Tuesday,3:00 PM,5:20 PM,DS0406,FACULTY OF ENGINEERING
01856,,Open,40,40,DATA COMMUNICATION [J],J,-,Theory,Monday,3:00 PM,5:00 PM,9301,FACULTY OF ENGINEERING
01856,,Open,40,40,DATA COMMUNICATION [J],J,-,Lab,Wednesday,3:00 PM,5:20 PM,DN0309,FACULTY OF ENGINEERING
01857,,Open,40,40,DATA COMMUNICATION [K],K,-,Theory,Tuesday,8:00 AM,10:00 AM,9301,FACULTY OF ENGINEERING
01857,,Open,40,40,DATA COMMUNICATION [K],K,-,Lab,Sunday,8:00 AM,10:20 AM,DS0308,FACULTY OF ENGINEERING
01858,,Open,40,40,DATA COMMUNICATION [L],L,-,Theory,Wednesday,10:20 AM,12:20 PM,9301,FACULTY OF ENGINEERING
01858,,Open,40,40,DATA COMMUNICATION [L],L,-,Lab,Monday,10:20 AM,12:40 PM,DN0309,FACULTY OF ENGINEERING
01859,,Open,40,40,DATA COMMUNICATION [M],M,-,Theory,Sunday,3:00 PM,5:00 PM,9301,FACULTY OF ENGINEERING
01859,,Open,40,40,DATA COMMUNICATION [M],M,-,Lab,Tuesday,3:00 PM,5:20 PM,DN0309,FACULTY OF ENGINEERING
01860,,Open,40,40,DATA COMMUNICATION [N],N,-,Theory,Monday,8:00 AM,10:00 AM,9301,FACULTY OF ENGINEERING
01860,,Open,40,40,DATA COMMUNICATION [N],N,-,Lab,Wednesday,8:00 AM,10:20 AM,DS0308,FACULTY OF ENGINEERING
01861,,Open,40,40,DATA COMMUNICATION [O],O,-,Theory,Tuesday,10:20 AM,12:20 PM,9301,FACULTY OF ENGINEERING
01861,,Open,40,40,DATA COMMUNICATION [O],O,-,Lab,Sunday,10:20 AM,12:40 PM,DS0308,FACULTY OF ENGINEERING
01862,,Open,40,40,DATA COMMUNICATION [P],P,-,Theory,Wednesday,12:40 PM,2:40 PM,9301,FACULTY OF ENGINEERING
01862,,Open,40,40,DATA COMMUNICATION [P],P,-,Lab,Monday,12:40 PM,3:00 PM,DS0406,FACULTY OF ENGINEERING
01863,,Open,40,40,DATA COMMUNICATION [Q],Q,-,Theory,Sunday,10:20 AM,12:20 PM,9305,FACULTY OF ENGINEERING
01863,,Open,40,40,DATA COMMUNICATION [Q],Q,-,Lab,Tuesday,10:20 AM,12:40 PM,DS0308,FACULTY OF ENGINEERING
01864,,Open,40,40,DATA COMMUNICATION [R],R,-,Theory,Monday,8:00 AM,10:00 AM,9304,FACULTY OF ENGINEERING
01864,,Open,40,40,DATA COMMUNICATION [R],R,-,Lab,Wednesday,8:00 AM,10:20 AM,DS0406,FACULTY OF ENGINEERING
01865,,Open,40,35,"DIGITAL DESIGN WITH SYSTEM [ VERILOG,VHDL & FPGAS ] [A]",A,-,Theory,Wednesday,10:20 AM,12:20 PM,9304,FACULTY OF ENGINEERING
01865,,Open,40,35,"DIGITAL DESIGN WITH SYSTEM [ VERILOG,VHDL & FPGAS ] [A]",A,-,Lab,Monday,10:20 AM,12:40 PM,DN0210,FACULTY OF ENGINEERING
01866,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,DS0503,FACULTY OF ENGINEERING
01866,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0503,FACULTY OF ENGINEERING
01867,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [B],B,-,Theory,Monday,8:00 AM,9:30 AM,6204,FACULTY OF ENGINEERING
01867,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,6204,FACULTY OF ENGINEERING
01868,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [C],C,-,Theory,Sunday,2:40 PM,4:10 PM,DS0503,FACULTY OF ENGINEERING
01868,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [C],C,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0503,FACULTY OF ENGINEERING
01869,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [D],D,-,Theory,Monday,2:40 PM,4:10 PM,DS0503,FACULTY OF ENGINEERING
01869,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [D],D,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0503,FACULTY OF ENGINEERING
01870,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [E],E,-,Theory,Sunday,8:00 AM,9:30 AM,DS0504,FACULTY OF ENGINEERING
01870,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [E],E,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0504,FACULTY OF ENGINEERING
01871,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [F],F,-,Theory,Monday,8:00 AM,9:30 AM,DS0504,FACULTY OF ENGINEERING
01871,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [F],F,-,Theory,Wednesday,8:00 AM,9:30 AM,DS0504,FACULTY OF ENGINEERING
01872,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [G],G,-,Theory,Sunday,9:40 AM,11:10 AM,DS0503,FACULTY OF ENGINEERING
01872,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [G],G,-,Theory,Tuesday,9:40 AM,11:10 AM,DS0503,FACULTY OF ENGINEERING
01873,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [H],H,-,Theory,Monday,9:40 AM,11:10 AM,DS0504,FACULTY OF ENGINEERING
01873,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [H],H,-,Theory,Wednesday,9:40 AM,11:10 AM,DS0504,FACULTY OF ENGINEERING
01874,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [I],I,-,Theory,Sunday,11:20 AM,12:50 PM,DS0504,FACULTY OF ENGINEERING
01874,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [I],I,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0504,FACULTY OF ENGINEERING
01875,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [J],J,-,Theory,Monday,11:20 AM,12:50 PM,DS0504,FACULTY OF ENGINEERING
01875,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [J],J,-,Theory,Wednesday,11:20 AM,12:50 PM,DS0504,FACULTY OF ENGINEERING
01876,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [K],K,-,Theory,Sunday,1:00 PM,2:30 PM,DS0504,FACULTY OF ENGINEERING
01876,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [K],K,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0504,FACULTY OF ENGINEERING
01877,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [L],L,-,Theory,Monday,1:00 PM,2:30 PM,DS0504,FACULTY OF ENGINEERING
01877,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [L],L,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0504,FACULTY OF ENGINEERING
01878,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [M],M,-,Theory,Sunday,2:40 PM,4:10 PM,DS0504,FACULTY OF ENGINEERING
01878,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [M],M,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0504,FACULTY OF ENGINEERING
01879,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [N],N,-,Theory,Monday,2:40 PM,4:10 PM,DS0504,FACULTY OF ENGINEERING
01879,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [N],N,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0504,FACULTY OF ENGINEERING
01880,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [O],O,-,Theory,Sunday,8:00 AM,9:30 AM,DS0505,FACULTY OF ENGINEERING
01880,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [O],O,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0505,FACULTY OF ENGINEERING
01881,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [P],P,-,Theory,Monday,8:00 AM,9:30 AM,DS0505,FACULTY OF ENGINEERING
01881,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [P],P,-,Theory,Wednesday,8:00 AM,9:30 AM,DS0505,FACULTY OF ENGINEERING
01882,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [Q],Q,-,Theory,Sunday,9:40 AM,11:10 AM,DS0504,FACULTY OF ENGINEERING
01882,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [Q],Q,-,Theory,Tuesday,9:40 AM,11:10 AM,DS0504,FACULTY OF ENGINEERING
01883,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [R],R,-,Theory,Monday,9:40 AM,11:10 AM,DS0505,FACULTY OF ENGINEERING
01883,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [R],R,-,Theory,Wednesday,9:40 AM,11:10 AM,DS0505,FACULTY OF ENGINEERING
01884,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [S],S,-,Theory,Sunday,11:20 AM,12:50 PM,DS0505,FACULTY OF ENGINEERING
01884,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [S],S,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0505,FACULTY OF ENGINEERING
01885,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [T],T,-,Theory,Monday,11:20 AM,12:50 PM,6203,FACULTY OF ENGINEERING
01885,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [T],T,-,Theory,Wednesday,11:20 AM,12:50 PM,6203,FACULTY OF ENGINEERING
01886,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [U],U,-,Theory,Sunday,1:00 PM,2:30 PM,DS0505,FACULTY OF ENGINEERING
01886,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [U],U,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0505,FACULTY OF ENGINEERING
01887,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [V],V,-,Theory,Monday,1:00 PM,2:30 PM,DS0505,FACULTY OF ENGINEERING
01887,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [V],V,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0505,FACULTY OF ENGINEERING
01888,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [W],W,-,Theory,Sunday,2:40 PM,4:10 PM,DS0505,FACULTY OF ENGINEERING
01888,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [W],W,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0505,FACULTY OF ENGINEERING
01889,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [X],X,-,Theory,Monday,2:40 PM,4:10 PM,DS0505,FACULTY OF ENGINEERING
01889,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [X],X,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0505,FACULTY OF ENGINEERING
01890,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [Y],Y,-,Theory,Sunday,8:00 AM,9:30 AM,DS0506,FACULTY OF ENGINEERING
01890,,Open,40,40,DIGITAL LOGIC AND CIRCUITS [Y],Y,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0506,FACULTY OF ENGINEERING
01891,,Open,40,0,DIGITAL LOGIC DESIGN [A],A,-,Theory,Monday,9:40 AM,11:10 AM,DS0503,FACULTY OF ENGINEERING
01891,,Open,40,0,DIGITAL LOGIC DESIGN [A],A,-,Theory,Wednesday,9:40 AM,11:10 AM,DS0503,FACULTY OF ENGINEERING
01892,,Open,40,0,DIGITAL ELECTRONICS [A],A,-,Theory,Sunday,11:20 AM,12:50 PM,DS0503,FACULTY OF ENGINEERING
01892,,Open,40,0,DIGITAL ELECTRONICS [A],A,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0503,FACULTY OF ENGINEERING
01893,,Open,40,40,DIGITAL SIGNAL PROCESSING [A],A,-,Theory,Sunday,8:00 AM,10:00 AM,9304,FACULTY OF ENGINEERING
01893,,Open,40,40,DIGITAL SIGNAL PROCESSING [A],A,-,Lab,Tuesday,8:00 AM,10:20 AM,DN0211,FACULTY OF ENGINEERING
01894,,Open,40,40,DIGITAL SIGNAL PROCESSING [B],B,-,Theory,Monday,10:20 AM,12:20 PM,9304,FACULTY OF ENGINEERING
01894,,Open,40,40,DIGITAL SIGNAL PROCESSING [B],B,-,Lab,Wednesday,10:20 AM,12:40 PM,DN0211,FACULTY OF ENGINEERING
01895,,Open,40,40,DIGITAL SIGNAL PROCESSING [C],C,-,Theory,Tuesday,12:40 PM,2:40 PM,9304,FACULTY OF ENGINEERING
01895,,Open,40,40,DIGITAL SIGNAL PROCESSING [C],C,-,Lab,Sunday,12:40 PM,3:00 PM,DN0211,FACULTY OF ENGINEERING
01896,,Open,40,40,DIGITAL SIGNAL PROCESSING [D],D,-,Theory,Wednesday,3:00 PM,5:00 PM,9304,FACULTY OF ENGINEERING
01896,,Open,40,40,DIGITAL SIGNAL PROCESSING [D],D,-,Lab,Monday,3:00 PM,5:20 PM,DN0211,FACULTY OF ENGINEERING
01897,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,DS0506,FACULTY OF ENGINEERING
01897,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0506,FACULTY OF ENGINEERING
01898,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [B],B,-,Theory,Monday,1:00 PM,2:30 PM,DS0506,FACULTY OF ENGINEERING
01898,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [B],B,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0506,FACULTY OF ENGINEERING
01899,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [C],C,-,Theory,Sunday,2:40 PM,4:10 PM,DS0506,FACULTY OF ENGINEERING
01899,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [C],C,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0506,FACULTY OF ENGINEERING
01900,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [D],D,-,Theory,Monday,2:40 PM,4:10 PM,DS0506,FACULTY OF ENGINEERING
01900,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [D],D,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0506,FACULTY OF ENGINEERING
01901,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [E],E,-,Theory,Sunday,8:00 AM,9:30 AM,DS0507,FACULTY OF ENGINEERING
01901,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [E],E,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0507,FACULTY OF ENGINEERING
01902,,Open,40,40,ELECTRICAL CIRCUITS -1 (DC) [F],F,-,Theory,Monday,8:00 AM,9:30 AM,DS0506,FACULTY OF ENGINEERING
